QDate,Queue No,index,Svc,Counter,UserID,QTime,Start,End,WT,ST,Valid,Remark
26-Aug-19,1044,2,Ultrasound/ Review,Treatment Room 3,8888,10:41:08,10:41:08,10:47:18,0,6,Y,Transferred
26-Aug-19,1045,0,Ultrasound/ Review,Treatment Room 3,8888,9:01:27,10:47:18,10:49:24,106,2,Y,
26-Aug-19,1046,0,Ultrasound/ Review,Treatment Room 3,8888,9:01:56,10:19:22,10:23:28,78,4,Y,
26-Aug-19,1047,0,Ultrasound/ Review,Review Room 4,8888,9:02:03,10:52:06,11:00:06,110,8,Y,
26-Aug-19,1048,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:02:10,9:43:01,9:43:32,41,0,Y,
26-Aug-19,1048,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:43:32,9:43:32,9:45:21,0,2,Y,Transferred
26-Aug-19,1048,2,Ultrasound/ Review,Review Room 4,8888,9:45:21,10:49:19,10:49:43,64,0,Y,Transferred
26-Aug-19,1048,3,Ultrasound/ Review,Review Room 4,8888,10:49:43,10:49:43,10:52:06,0,3,Y,
26-Aug-19,1049,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:02:32,9:50:18,9:50:33,48,0,Y,
26-Aug-19,1049,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:50:34,9:50:34,9:51:56,0,1,Y,Transferred
26-Aug-19,1049,2,Ultrasound/ Review,Treatment Room 3,8888,9:51:56,10:23:28,10:23:43,32,0,Y,Transferred
26-Aug-19,1049,3,Ultrasound/ Review,Treatment Room 3,8888,10:23:43,10:23:43,10:24:03,0,1,Y,
26-Aug-19,1049,4,Ultrasound/ Review,Treatment Room 3,8888,10:24:03,10:24:03,10:37:08,0,13,Y,
26-Aug-19,1050,0,Ultrasound/ Review,,,9:05:20,10:49:24,10:49:24,104,0,Y,
26-Aug-19,1051,0,Ultrasound/ Review,Review Room 4,8888,9:08:31,11:00:06,11:03:47,112,3,Y,
26-Aug-19,1052,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:13:59,9:54:07,10:00:19,41,6,Y,
26-Aug-19,1052,1,Ultrasound/ Review,Treatment Room 3,8888,10:00:19,11:01:47,11:06:08,61,5,Y,Transferred
26-Aug-19,1052,2,Ultrasound/ Review,Treatment Room 3,8888,11:22:27,11:22:27,11:25:16,0,3,Y,Transferred
26-Aug-19,1053,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:14:06,10:00:43,10:01:02,46,1,Y,
26-Aug-19,1053,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:02,10:01:02,10:06:02,0,5,Y,Transferred
26-Aug-19,1054,0,Ultrasound/ Review,Review Room 4,8888,9:16:02,11:17:28,11:20:08,121,3,Y,
26-Aug-19,1055,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:16:41,10:07:43,10:11:38,51,4,Y,
26-Aug-19,1055,1,Ultrasound/ Review,Treatment Room 3,8888,10:11:38,11:06:08,11:13:39,55,7,Y,Transferred
26-Aug-19,1056,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:17:16,10:13:16,10:14:56,56,1,Y,
26-Aug-19,1056,1,Ultrasound/ Review,Treatment Room 3,8888,10:14:56,11:13:39,11:16:03,59,3,Y,Transferred
26-Aug-19,1057,0,Ultrasound/ Review,,,9:22:56,9:22:56,9:22:56,0,0,N,
26-Aug-19,1058,0,Ultrasound/ Review,Treatment Room 3,8888,9:28:09,11:16:59,11:17:08,108,1,Y,
26-Aug-19,1058,1,Ultrasound/ Review,Treatment Room 3,8888,11:17:08,11:17:08,11:19:16,0,2,Y,Transferred
26-Aug-19,1059,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:36:53,10:19:01,10:27:28,43,8,Y,
26-Aug-19,1059,1,Ultrasound/ Review,Treatment Room 3,8888,10:27:29,11:19:16,11:21:47,52,2,Y,Transferred
26-Aug-19,1060,0,Ultrasound/ Review,Treatment Room 3,8888,9:40:16,11:25:16,11:28:58,105,3,Y,
26-Aug-19,1061,0,Ultrasound/ Review,Review Room 4,8888,9:43:50,11:03:47,11:07:14,80,4,Y,
26-Aug-19,1062,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:45:45,10:27:37,10:29:00,42,2,Y,
26-Aug-19,1062,1,Ultrasound/ Review,Treatment Room 3,8888,10:29:00,11:28:58,11:37:33,59,9,Y,Transferred
26-Aug-19,1063,0,Ultrasound/ Review,Review Room 4,8888,9:47:27,11:07:14,11:08:25,80,1,Y,
26-Aug-19,1064,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:47:43,10:32:12,10:34:43,45,2,Y,
26-Aug-19,1065,0,Ultrasound/ Review,,,9:48:19,9:48:57,9:48:57,0,0,N,
26-Aug-19,1066,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:49:40,10:38:16,10:38:36,49,0,Y,
26-Aug-19,1066,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:38:36,10:38:36,10:39:05,0,1,Y,Transferred
26-Aug-19,1066,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:39:05,10:39:05,10:44:53,0,5,Y,Transferred
26-Aug-19,1066,3,Ultrasound/ Review,Review Room 4,8888,10:44:53,11:20:08,11:20:27,36,0,Y,
26-Aug-19,1066,4,Ultrasound/ Review,Review Room 4,8888,11:20:27,11:20:27,11:23:49,0,3,Y,
26-Aug-19,1067,0,Ultrasound/ Review,,,9:51:11,9:51:11,9:51:11,0,0,N,
26-Aug-19,1068,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:53:10,10:45:01,10:45:17,52,0,Y,
26-Aug-19,1068,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:45:17,10:45:17,10:47:34,0,2,Y,Transferred
26-Aug-19,1068,2,Ultrasound/ Review,Treatment Room 3,8888,10:47:34,11:37:33,11:53:31,50,16,Y,Transferred
26-Aug-19,1069,0,Ultrasound/ Review,Review Room 4,8888,9:59:44,11:09:41,11:17:28,70,8,Y,
26-Aug-19,1070,0,Ultrasound/ Review,Review Room 4,8888,10:20:35,11:28:01,11:28:30,68,0,Y,
26-Aug-19,1070,1,Ultrasound/ Review,Review Room 4,8888,11:28:30,11:28:30,11:32:30,0,4,Y,Transferred
26-Aug-19,1071,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:22:00,10:58:02,11:04:59,36,6,Y,
26-Aug-19,1071,1,Ultrasound/ Review,Review Room 4,8888,11:04:59,11:33:23,11:35:42,29,2,Y,Transferred
26-Aug-19,1072,0,Ultrasound/ Review,,,10:31:20,10:31:20,10:31:20,0,0,N,
26-Aug-19,1073,0,Ultrasound/ Review,Review Room 4,8888,10:32:09,11:35:42,11:37:29,63,2,Y,
26-Aug-19,1074,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:35:10,11:13:26,11:13:45,38,0,Y,
26-Aug-19,1074,1,Ultrasound/ Review,Ultrasound Room 5,8888,11:13:45,11:13:45,11:15:49,0,2,Y,Transferred
26-Aug-19,1074,2,Ultrasound/ Review,Review Room 4,8888,11:15:49,11:37:29,11:48:12,22,11,Y,Transferred
26-Aug-19,1075,0,Ultrasound/ Review,Review Room 4,8888,10:43:33,11:48:12,11:49:01,65,1,Y,
26-Aug-19,1075,1,Ultrasound/ Review,Review Room 4,8888,11:49:01,11:49:01,11:51:15,0,2,Y,Transferred
26-Aug-19,1076,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:55:01,11:19:21,11:19:54,24,0,Y,
26-Aug-19,1076,1,Ultrasound/ Review,Ultrasound Room 5,8888,11:19:54,11:19:54,11:24:15,0,5,Y,Transferred
26-Aug-19,1076,2,Ultrasound/ Review,Review Room 4,8888,11:24:15,11:51:15,16:51:07,27,30,Y,Transferred
26-Aug-19,1077,0,Ultrasound/ Review,,,11:05:56,11:06:30,11:06:30,1,0,Y,
26-Aug-19,1078,0,Ultrasound/ Review,,,13:58:45,13:58:45,13:58:45,0,0,N,
26-Aug-19,1079,0,Ultrasound/ Review,,,14:03:45,14:03:45,14:03:45,0,0,N,
27-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:27,7:57:45,7:59:10,33,2,Y,
27-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,7:59:10,8:35:23,8:41:19,36,6,Y,Transferred
27-Aug-19,1002,0,Ultrasound/ Review,Review Room 4,8888,7:35:39,8:41:19,8:49:02,66,8,Y,
27-Aug-19,1003,0,Ultrasound/ Review,,,7:44:52,8:17:40,8:17:40,33,0,Y,
27-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:48:25,8:04:09,8:07:05,16,3,Y,
27-Aug-19,1004,1,Ultrasound/ Review,Review Room 4,8888,8:07:05,8:49:02,9:01:47,42,12,Y,Transferred
27-Aug-19,1005,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:49:26,8:12:35,8:15:44,23,3,Y,
27-Aug-19,1005,1,Ultrasound/ Review,,,8:15:44,8:15:44,8:15:44,0,0,N,
27-Aug-19,1005,2,Ultrasound/ Review,Review Room 4,8888,8:16:10,9:42:49,9:55:56,86,13,Y,Transferred
27-Aug-19,1006,0,Ultrasound/ Review,Review Room 4,8888,7:51:52,9:06:09,9:10:17,75,4,Y,
27-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:58:40,8:29:59,8:40:51,31,11,Y,
27-Aug-19,1007,0,Ultrasound/ Review,Review Room 4,8888,8:40:52,9:10:17,9:22:00,30,12,Y,
27-Aug-19,1008,0,Ultrasound/ Review,,,7:59:13,8:16:01,8:16:01,17,0,Y,
27-Aug-19,1009,0,Ultrasound/ Review,,,7:59:52,8:17:26,8:17:26,18,0,Y,
27-Aug-19,1010,0,Ultrasound/ Review,,,8:02:24,8:40:59,8:40:59,38,0,Y,
27-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:08:51,8:45:40,8:53:55,37,8,Y,
27-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:53:55,9:01:47,9:03:59,8,2,Y,Transferred
27-Aug-19,1012,0,Ultrasound/ Review,,,8:18:06,8:40:51,8:40:51,22,0,Y,
27-Aug-19,1013,0,Ultrasound/ Review,Review Room 4,8888,8:24:26,9:26:33,9:30:18,62,4,Y,
27-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:24:46,8:53:59,8:54:11,29,1,Y,
27-Aug-19,1014,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:54:11,8:54:11,8:58:15,0,4,Y,Transferred
27-Aug-19,1015,0,Ultrasound/ Review,Review Room 4,8888,8:33:13,9:32:18,9:37:52,59,5,Y,
27-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:43:04,8:58:48,9:02:58,15,4,Y,
27-Aug-19,1016,1,Ultrasound/ Review,Review Room 4,8888,9:02:58,9:37:52,9:42:49,35,5,Y,Transferred
27-Aug-19,1017,0,Ultrasound/ Review,Review Room 4,8888,8:43:39,9:59:13,10:02:35,76,3,Y,
27-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:43:45,9:13:04,9:19:54,30,6,Y,
27-Aug-19,1018,1,Ultrasound/ Review,Review Room 4,8888,9:19:54,10:02:35,10:03:21,43,1,Y,Transferred
27-Aug-19,1018,2,Ultrasound/ Review,Review Room 4,8888,10:03:21,10:03:21,10:09:36,0,6,Y,Transferred
27-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:46:49,9:20:22,9:24:37,34,4,Y,
27-Aug-19,1019,1,Ultrasound/ Review,Review Room 4,8888,9:24:37,9:55:56,9:56:36,31,1,Y,Transferred
27-Aug-19,1020,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:46:57,9:24:41,9:26:05,38,2,Y,
27-Aug-19,1020,1,Ultrasound/ Review,Review Room 4,8888,9:26:05,10:09:36,10:11:31,43,2,Y,Transferred
27-Aug-19,1021,0,Ultrasound/ Review,,,8:48:04,8:48:04,8:48:04,0,0,N,
27-Aug-19,1022,0,Ultrasound/ Review,,,8:51:37,9:55:40,9:55:40,64,0,Y,
27-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:52:29,9:29:08,9:32:21,37,3,Y,
27-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:32:21,10:22:20,10:31:43,50,9,Y,Transferred
27-Aug-19,1024,0,Ultrasound/ Review,Review Room 4,8888,8:59:09,10:17:21,10:22:20,78,5,Y,
27-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:00:13,9:37:34,9:37:48,37,0,Y,
27-Aug-19,1025,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:37:48,9:37:48,9:39:19,0,2,Y,Transferred
27-Aug-19,1025,2,Ultrasound/ Review,,,9:39:19,9:39:19,9:39:19,0,0,N,
27-Aug-19,1026,0,Ultrasound/ Review,,,9:03:15,9:27:53,9:27:53,24,0,Y,
27-Aug-19,1027,0,Ultrasound/ Review,Review Room 4,8888,9:09:47,10:50:07,10:53:02,101,3,Y,
27-Aug-19,1028,0,Ultrasound/ Review,,,9:24:56,9:55:07,9:55:07,31,0,Y,
27-Aug-19,1029,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:29:23,9:43:56,9:46:30,14,3,Y,
27-Aug-19,1029,1,Ultrasound/ Review,Review Room 4,8888,9:46:30,10:31:43,10:38:54,45,7,Y,Transferred
27-Aug-19,1030,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:32:14,9:50:21,9:52:27,18,2,Y,
27-Aug-19,1030,1,Ultrasound/ Review,Review Room 4,8888,9:52:27,10:39:17,10:42:04,47,3,Y,Transferred
27-Aug-19,1031,0,Ultrasound/ Review,Review Room 4,8888,9:34:51,10:42:04,10:42:23,68,0,Y,
27-Aug-19,1031,1,Ultrasound/ Review,Review Room 4,8888,10:42:23,10:42:23,10:45:34,0,3,Y,Transferred
27-Aug-19,1032,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:38:05,9:56:44,10:07:06,18,11,Y,
27-Aug-19,1032,0,Ultrasound/ Review,Review Room 4,8888,10:07:07,10:45:34,10:50:07,38,5,Y,
27-Aug-19,1033,0,Ultrasound/ Review,,,9:38:48,9:55:15,9:55:15,17,0,Y,
27-Aug-19,1034,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:02:10,10:07:06,10:08:42,5,1,Y,
27-Aug-19,1035,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:02:50,10:12:10,10:13:39,10,1,Y,
27-Aug-19,1035,1,Ultrasound/ Review,Review Room 4,8888,10:13:39,10:53:29,10:59:33,40,6,Y,Transferred
27-Aug-19,1036,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:12:29,10:18:52,10:21:17,6,3,Y,
27-Aug-19,1036,1,Ultrasound/ Review,Review Room 4,8888,10:21:17,10:59:33,11:02:48,38,3,Y,Transferred
27-Aug-19,1037,0,Ultrasound/ Review,Ultrasound Room 5,8888,11:01:55,11:03:34,11:04:52,2,1,Y,
28-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:28,7:55:02,8:01:23,31,6,Y,
28-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,8:01:23,8:44:09,8:47:41,43,3,Y,Transferred
28-Aug-19,1002,0,Ultrasound/ Review,Review Room 4,8888,7:24:54,8:48:03,8:48:22,84,0,Y,
28-Aug-19,1003,0,Ultrasound/ Review,,,7:26:08,10:59:23,10:59:23,213,0,Y,
28-Aug-19,1004,0,Ultrasound/ Review,Review Room 4,8888,7:28:26,8:50:14,8:50:36,82,0,Y,
28-Aug-19,1004,1,Ultrasound/ Review,Review Room 4,8888,8:50:36,8:50:36,8:53:20,0,3,Y,Transferred
28-Aug-19,1005,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:30:25,8:02:29,8:08:06,32,6,Y,
28-Aug-19,1005,1,Ultrasound/ Review,Review Room 4,8888,8:08:06,8:55:49,8:59:07,47,4,Y,Transferred
28-Aug-19,1006,0,Ultrasound/ Review,Review Room 4,8888,7:34:56,9:03:42,9:09:58,89,6,Y,
28-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:40:11,8:08:28,8:12:59,28,4,Y,
28-Aug-19,1007,1,Ultrasound/ Review,Review Room 4,8888,8:12:59,9:09:58,9:11:53,57,2,Y,Transferred
28-Aug-19,1008,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:42:38,8:15:12,8:17:28,33,2,Y,
28-Aug-19,1008,1,Ultrasound/ Review,Review Room 4,8888,8:17:28,9:11:53,9:16:30,54,5,Y,Transferred
28-Aug-19,1009,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:43:04,8:22:05,8:22:21,39,0,Y,
28-Aug-19,1009,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:22:21,8:22:21,8:23:02,0,1,Y,Transferred
28-Aug-19,1009,2,Ultrasound/ Review,Review Room 4,8888,8:23:02,8:59:07,9:00:25,36,1,Y,Transferred
28-Aug-19,1010,0,Ultrasound/ Review,,,7:53:27,10:59:29,10:59:29,186,0,Y,
28-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:56:40,8:30:56,8:36:12,34,6,Y,
28-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:36:12,9:16:30,9:19:28,40,3,Y,Transferred
28-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:58:29,8:36:22,8:38:02,38,2,Y,
28-Aug-19,1012,1,Ultrasound/ Review,Review Room 4,8888,8:38:02,9:19:36,9:23:35,41,4,Y,Transferred
28-Aug-19,1013,0,Ultrasound/ Review,Review Room 4,8888,7:58:42,9:24:53,9:28:01,86,4,Y,
28-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:59:35,8:40:13,8:42:08,41,2,Y,
28-Aug-19,1014,1,Ultrasound/ Review,Review Room 4,8888,8:42:08,9:28:01,9:32:02,46,4,Y,Transferred
28-Aug-19,1015,0,Ultrasound/ Review,,,8:01:22,10:59:34,10:59:34,178,0,Y,
28-Aug-19,1016,0,Ultrasound/ Review,Review Room 4,8888,8:02:27,9:41:24,9:48:54,99,7,Y,
28-Aug-19,1017,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:45,8:46:07,8:47:31,43,1,Y,
28-Aug-19,1017,1,Ultrasound/ Review,Review Room 4,8888,8:47:31,9:33:51,9:41:24,46,8,Y,Transferred
28-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:58,8:52:46,8:58:08,49,6,Y,
28-Aug-19,1018,1,Ultrasound/ Review,Review Room 4,8888,8:58:08,9:32:02,9:33:51,34,1,Y,Transferred
28-Aug-19,1018,2,Ultrasound/ Review,Review Room 4,8888,10:09:13,10:09:13,10:13:39,0,4,Y,Transferred
28-Aug-19,1019,0,Ultrasound/ Review,Review Room 4,8888,8:04:53,9:48:54,9:51:02,104,3,Y,
28-Aug-19,1020,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:13:35,9:00:42,9:04:36,47,4,Y,
28-Aug-19,1020,1,Ultrasound/ Review,Review Room 4,8888,9:04:36,9:51:02,9:56:16,47,5,Y,Transferred
28-Aug-19,1021,0,Ultrasound/ Review,Review Room 4,8888,8:20:37,9:56:16,9:57:24,96,1,Y,
28-Aug-19,1022,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:20:48,9:08:42,9:10:42,48,2,Y,
28-Aug-19,1022,1,Ultrasound/ Review,Review Room 4,8888,9:10:42,10:01:12,10:09:13,51,8,Y,Transferred
28-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:26:20,9:16:38,9:22:27,50,6,Y,
28-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:22:27,10:13:39,10:15:41,51,2,Y,Transferred
28-Aug-19,1024,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:27:20,9:22:30,9:23:03,55,1,Y,
28-Aug-19,1024,1,Ultrasound/ Review,Review Room 4,8888,9:23:03,10:15:56,10:20:17,52,5,Y,Transferred
28-Aug-19,1025,0,Ultrasound/ Review,,,8:28:00,9:32:17,9:32:17,64,0,Y,
28-Aug-19,1026,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:30:44,9:30:50,9:32:17,60,2,Y,
28-Aug-19,1026,1,Ultrasound/ Review,Review Room 4,8888,9:32:31,10:20:17,10:21:36,48,1,Y,Transferred
28-Aug-19,1027,0,Ultrasound/ Review,,,8:32:49,10:59:43,10:59:43,147,0,Y,
28-Aug-19,1028,0,Ultrasound/ Review,Review Room 4,8888,8:33:13,10:21:36,10:22:50,108,1,Y,
28-Aug-19,1029,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:35:14,9:35:37,9:37:17,60,2,Y,
28-Aug-19,1029,1,Ultrasound/ Review,Review Room 4,8888,9:37:17,10:23:25,10:23:58,46,0,Y,Transferred
28-Aug-19,1029,2,Ultrasound/ Review,Review Room 4,8888,10:23:58,10:23:58,10:26:19,0,3,Y,Transferred
28-Aug-19,1030,0,Ultrasound/ Review,Review Room 4,8888,8:45:38,10:26:19,10:29:43,101,3,Y,
28-Aug-19,1031,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:47:44,9:41:29,9:46:00,54,5,Y,
28-Aug-19,1031,1,Ultrasound/ Review,Review Room 4,8888,9:46:00,10:29:43,10:34:13,43,5,Y,Transferred
28-Aug-19,1032,0,Ultrasound/ Review,,,8:49:48,10:59:58,10:59:58,130,0,Y,
28-Aug-19,1033,0,Ultrasound/ Review,,,8:59:48,11:00:02,11:00:02,121,0,Y,
28-Aug-19,1034,0,Ultrasound/ Review,,,9:03:13,11:00:10,11:00:10,117,0,Y,
28-Aug-19,1035,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:06:29,9:46:05,9:47:59,40,1,Y,
28-Aug-19,1035,1,Ultrasound/ Review,Review Room 4,8888,9:47:59,10:41:34,10:48:46,54,7,Y,Transferred
28-Aug-19,1036,0,Ultrasound/ Review,Review Room 4,8888,9:09:36,10:48:46,10:53:08,99,5,Y,
28-Aug-19,1037,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:12:00,9:52:53,9:53:09,40,1,Y,
28-Aug-19,1037,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:53:09,9:53:09,9:57:06,0,4,Y,Transferred
28-Aug-19,1037,2,Ultrasound/ Review,Review Room 4,8888,9:57:06,10:53:08,10:55:54,56,2,Y,Transferred
28-Aug-19,1038,0,Ultrasound/ Review,Review Room 4,8888,9:17:14,10:55:54,10:59:02,98,4,Y,
28-Aug-19,1039,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:19:38,9:57:09,10:01:29,38,4,Y,
28-Aug-19,1039,1,Ultrasound/ Review,Review Room 4,8888,10:01:29,10:59:48,11:00:05,58,1,Y,Transferred
28-Aug-19,1040,0,Ultrasound/ Review,Review Room 4,8888,9:19:58,11:02:51,11:06:03,103,4,Y,
28-Aug-19,1041,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:33:05,10:01:31,10:01:52,28,0,Y,
28-Aug-19,1041,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:52,10:01:52,10:02:04,0,1,Y,Transferred
28-Aug-19,1041,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:02:04,10:02:04,10:06:34,0,4,Y,Transferred
28-Aug-19,1041,3,Ultrasound/ Review,Review Room 4,8888,10:06:34,11:06:03,11:06:29,60,0,Y,
28-Aug-19,1041,4,Ultrasound/ Review,Review Room 4,8888,11:06:29,11:06:29,11:10:16,0,4,Y,
28-Aug-19,1042,0,Ultrasound/ Review,,,9:35:08,10:41:03,10:41:03,66,0,Y,
28-Aug-19,1043,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:39:17,10:08:51,10:10:11,29,2,Y,
28-Aug-19,1043,1,Ultrasound/ Review,Review Room 4,8888,10:10:12,11:10:16,11:14:14,60,4,Y,Transferred
28-Aug-19,1044,0,Ultrasound/ Review,Review Room 4,8888,9:43:25,11:14:14,11:17:41,91,3,Y,
28-Aug-19,1045,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:51:41,10:16:09,10:22:41,25,6,Y,
28-Aug-19,1045,1,Ultrasound/ Review,Review Room 4,8888,10:22:41,11:17:41,11:24:23,55,7,Y,Transferred
28-Aug-19,1046,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:25,10:23:12,10:23:25,22,0,Y,
28-Aug-19,1046,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:23:25,10:23:25,10:26:51,0,3,Y,Transferred
28-Aug-19,1046,0,Ultrasound/ Review,Review Room 4,8888,10:26:52,11:24:23,11:27:04,58,3,Y,
28-Aug-19,1047,0,Ultrasound/ Review,Review Room 4,8888,10:07:34,11:27:04,11:27:30,80,0,Y,
28-Aug-19,1047,1,Ultrasound/ Review,Review Room 4,8888,11:27:30,11:27:30,11:27:42,0,0,N,
28-Aug-19,1048,0,Ultrasound/ Review,,,10:09:30,11:00:17,11:00:17,51,0,Y,
28-Aug-19,1049,0,Ultrasound/ Review,Review Room 4,8888,10:11:18,11:29:29,11:32:06,78,3,Y,
28-Aug-19,1050,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:23:48,10:26:51,10:27:01,3,1,Y,
28-Aug-19,1050,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:27:01,10:27:01,10:29:25,0,2,Y,Transferred
28-Aug-19,1050,2,Ultrasound/ Review,Review Room 4,8888,10:29:25,11:32:06,11:34:24,63,2,Y,Transferred
28-Aug-19,1051,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:23:58,10:34:48,10:36:16,11,2,Y,
28-Aug-19,1051,1,Ultrasound/ Review,Review Room 4,8888,10:36:16,11:34:24,11:39:59,58,5,Y,Transferred
28-Aug-19,1052,0,Ultrasound/ Review,Review Room 4,8888,10:24:48,11:39:59,11:49:59,75,10,Y,
29-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:24,7:54:31,7:55:12,30,1,Y,
29-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,7:55:12,8:26:09,8:29:06,31,3,Y,Transferred
29-Aug-19,1002,0,Ultrasound/ Review,Review Room 4,8888,7:24:31,8:32:53,8:34:54,68,2,Y,
29-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:36,7:58:31,7:58:44,34,0,Y,
29-Aug-19,1003,1,Ultrasound/ Review,Ultrasound Room 5,8888,7:58:44,7:58:44,8:03:21,0,5,Y,Transferred
29-Aug-19,1003,2,Ultrasound/ Review,Review Room 4,8888,8:03:21,8:29:06,8:32:53,26,3,Y,Transferred
29-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:44,8:03:37,8:03:45,39,0,Y,
29-Aug-19,1004,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:45,8:03:45,8:04:08,0,1,Y,Transferred
29-Aug-19,1004,2,Ultrasound/ Review,Review Room 4,8888,8:04:08,8:35:23,8:36:04,31,1,Y,Transferred
29-Aug-19,1005,0,Ultrasound/ Review,Review Room 4,8888,7:24:53,8:36:54,8:40:19,72,4,Y,
29-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:35:34,8:11:44,8:11:58,36,0,Y,
29-Aug-19,1006,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:11:58,8:11:58,8:17:10,0,6,Y,Transferred
29-Aug-19,1006,2,Ultrasound/ Review,Review Room 4,8888,8:17:10,8:40:19,8:45:55,23,5,Y,Transferred
29-Aug-19,1007,0,Ultrasound/ Review,,,7:48:12,7:49:23,7:49:23,1,0,Y,
